learnable	normalized	partOfSpeech	source
walks	walks	verb	Duolingo
wall	wall	noun	Duolingo
wallet	wallet	noun	Duolingo
wallets	wallets	noun	Duolingo
walls	walls	noun	Duolingo
want	want	verb	Duolingo
want to	want to		Duolingo
wanted	wanted	verb	Duolingo
wants	wants	verb	Duolingo
war	war	noun	Duolingo
warm	warm		Duolingo
warm	warm	adjective	Duolingo
was	was		Duolingo
was	was	verb	Duolingo
was going	was going		Duolingo
was going to	was going to		Duolingo
was going to	was going to	verb	Duolingo
was living	was living		Duolingo
was not	was not		Duolingo
was there	was there		Duolingo
wash	wash	verb	Duolingo
washed	washed	verb	Duolingo
washes	washes	verb	Duolingo
washing	washing	verb	Duolingo
washing machine	washing machine		Duolingo
washington	washington	proper noun	Duolingo
washington monument	washington monument	proper noun	Duolingo
washington, d.c.	washington, d.c.		Duolingo
wasn't	wasn't		Duolingo
wasn't	wasn't	verb	Duolingo
watch	watch	noun	Duolingo
watch	watch	verb	Duolingo
watch out	watch out	verb	Duolingo
watch tv	watch tv		Duolingo
watched	watched	verb	Duolingo
watches	watches	noun	Duolingo
watches	watches	verb	Duolingo
watching	watching	verb	Duolingo
water	water		Duolingo
water	water	noun	Duolingo
way	way	noun	Duolingo
we	we		Duolingo
we	we	pronoun	Duolingo
we all	we all	pronoun	Duolingo
we would	we would	verb	Duolingo
we'd	we'd	verb	Duolingo
we'll	we'll		Duolingo
we'll	we'll	verb	Duolingo
we're	we're		Duolingo
we're	we're	verb	Duolingo
we've	we've		Duolingo
we've	we've	pronoun	Duolingo
we've	we've	verb	Duolingo
weak	weak	adjective	Duolingo
weaker	weaker	adjective	Duolingo
weakest	weakest	adjective	Duolingo
wear	wear	verb	Duolingo
wearing	wearing		Duolingo
wearing	wearing	verb	Duolingo
wears	wears	verb	Duolingo
weather	weather	noun	Duolingo
weather forecast	weather forecast		Duolingo
web	web	noun	Duolingo
website	website	noun	Duolingo
websites	websites	noun	Duolingo
wednesday	wednesday	noun	Duolingo
wednesdays	wednesdays	noun	Duolingo
week	week	noun	Duolingo
weekday	weekday	noun	Duolingo
weekdays	weekdays	noun	Duolingo
weekend	weekend	noun	Duolingo
weekly	weekly	adjective	Duolingo
weeks	weeks	noun	Duolingo
weight	weight	noun	Duolingo
welcome	welcome	adjective	Duolingo
welcome	welcome	interjection	Duolingo
welcome to	welcome to		Duolingo
welcome to the team	welcome to the team		Duolingo
well	well	adjective	Duolingo
well	well	adverb	Duolingo
well	well	interjection	Duolingo
well done	well done	adjective	Duolingo
well-dressed	well-dressed	adjective	Duolingo
well-known	well-known		Duolingo
well-known	well-known	adjective	Duolingo
went	went	verb	Duolingo
were	were	verb	Duolingo
were driving	were driving		Duolingo
were going	were going		Duolingo
were going to	were going to	verb	Duolingo
were not	were not		Duolingo
were together	were together		Duolingo
weren't	weren't		Duolingo
weren't	weren't	adverb	Duolingo
weren't	weren't	verb	Duolingo
west	west	adverb	Duolingo
west	west	noun	Duolingo
west	west	proper noun	Duolingo
western	western	adjective	Duolingo
wet	wet	adjective	Duolingo
what	what		Duolingo
what	what	adverb	Duolingo
what	what	conjunction	Duolingo
what	what	determiner	Duolingo
what	what	pronoun	Duolingo
what a	what a		Duolingo
what a relief	what a relief	interjection	Duolingo
what about	what about		Duolingo
what an	what an		Duolingo
what are your thoughts on	what are your thoughts on		Duolingo
what can i get for you	what can i get for you		Duolingo
what happened	what happened		Duolingo
what is being done	what is being done		Duolingo
what kind	what kind		Duolingo
what kind of	what kind of		Duolingo
what time	what time		Duolingo
what time is it	what time is it		Duolingo
what to	what to	conjunction	Duolingo
what was	what was		Duolingo
what were	what were		Duolingo
what's	what's		Duolingo
what's the matter	what's the matter		Duolingo
what's the weather like	what's the weather like		Duolingo
what's up	what's up		Duolingo
what's wrong	what's wrong		Duolingo
what's your name	what's your name		Duolingo
whatever	whatever	conjunction	Duolingo
whatever	whatever	pronoun	Duolingo
wheel	wheel	noun	Duolingo
wheels	wheels	noun	Duolingo
when	when		Duolingo
when	when	adverb	Duolingo
when	when	conjunction	Duolingo
when's	when's	adverb	Duolingo
whenever	whenever	adverb	Duolingo
whenever	whenever	conjunction	Duolingo
where	where		Duolingo
where	where	adverb	Duolingo
where	where	conjunction	Duolingo
where	where	pronoun	Duolingo
where are	where are		Duolingo
where are you from	where are you from		Duolingo
where do you	where do you		Duolingo
where is	where is		Duolingo
where's	where's		Duolingo
wherever	wherever	conjunction	Duolingo
whether	whether	conjunction	Duolingo
which	which		Duolingo
which	which	adverb	Duolingo
which	which	conjunction	Duolingo
which	which	determiner	Duolingo
which	which	pronoun	Duolingo
while	while	adverb	Duolingo
while	while	conjunction	Duolingo
while	while	noun	Duolingo
white	white		Duolingo
white	white	adjective	Duolingo
white house	white house		Duolingo
white house	white house	proper noun	Duolingo
who	who		Duolingo
who	who	conjunction	Duolingo
who	who	pronoun	Duolingo
who is going to	who is going to		Duolingo
who's	who's		Duolingo
who's	who's	pronoun	Duolingo
whoever	whoever	pronoun	Duolingo
whole	whole	adjective	Duolingo
whom	whom		Duolingo
whose	whose		Duolingo
whose	whose	determiner	Duolingo
whose	whose	pronoun	Duolingo
why	why		Duolingo
why	why	adverb	Duolingo
why	why	conjunction	Duolingo
why don't	why don't		Duolingo
why don't we	why don't we		Duolingo
why don't you	why don't you		Duolingo
wi-fi	wi-fi		Duolingo
wide	wide	adjective	Duolingo
wife	wife		Duolingo
wife	wife	noun	Duolingo
wild	wild	adjective	Duolingo
wildlife	wildlife	noun	Duolingo
will	will	verb	Duolingo
will be	will be	verb	Duolingo
will go	will go		Duolingo
will not	will not	verb	Duolingo
will not be	will not be		Duolingo
willing	willing	adjective	Duolingo
win	win	verb	Duolingo
wind	wind	noun	Duolingo
window	window	noun	Duolingo
windows	windows	noun	Duolingo
windy	windy	adjective	Duolingo
wine	wine	noun	Duolingo
wins	wins	verb	Duolingo
winter	winter	noun	Duolingo
wish	wish	noun	Duolingo
wish	wish	verb	Duolingo
wishes	wishes	noun	Duolingo
wishes	wishes	verb	Duolingo
with	with		Duolingo
with	with	preposition	Duolingo
with each other	with each other		Duolingo
with her	with her		Duolingo
with him	with him		Duolingo
with me	with me		Duolingo
within	within	preposition	Duolingo
without	without	adverb	Duolingo
without	without	preposition	Duolingo
wives	wives	noun	Duolingo
woke up	woke up		Duolingo
woke up	woke up	verb	Duolingo
woken up	woken up	verb	Duolingo
woman	woman	noun	Duolingo
women	women	noun	Duolingo
won	won	verb	Duolingo
won't	won't		Duolingo
won't	won't	adverb	Duolingo
won't	won't	verb	Duolingo
wondered	wondered	verb	Duolingo
wonderful	wonderful	adjective	Duolingo
wood	wood	noun	Duolingo
wooden	wooden	adjective	Duolingo
woods	woods	noun	Duolingo
wool	wool	noun	Duolingo
word	word	noun	Duolingo
words	words	noun	Duolingo
wore	wore	verb	Duolingo
work	work	noun	Duolingo
work	work	verb	Duolingo
workbook	workbook	noun	Duolingo
worked	worked	verb	Duolingo
worker	worker	noun	Duolingo
workers	workers	noun	Duolingo
working	working		Duolingo
working	working	verb	Duolingo
works	works	noun	Duolingo
works	works	verb	Duolingo
world	world	noun	Duolingo
world cup	world cup	proper noun	Duolingo
worn	worn		Duolingo
worn	worn	verb	Duolingo
worried	worried	adjective	Duolingo
worried	worried	verb	Duolingo
worries	worries	verb	Duolingo
worry	worry	verb	Duolingo
worse	worse	adjective	Duolingo
worst	worst	adjective	Duolingo
worth	worth	adjective	Duolingo
worth	worth	noun	Duolingo
worth it	worth it	adjective	Duolingo
would	would	verb	Duolingo
would have	would have		Duolingo
would it be possible	would it be possible		Duolingo
would like	would like		Duolingo
would like	would like	verb	Duolingo
would love	would love		Duolingo
would you	would you	verb	Duolingo
would you have	would you have		Duolingo
would you like	would you like		Duolingo
would you like to	would you like to		Duolingo
would you mind	would you mind		Duolingo
would you mind if	would you mind if	verb	Duolingo
would've	would've	verb	Duolingo
wouldn't	wouldn't		Duolingo
wouldn't	wouldn't	verb	Duolingo
wouldn't have	wouldn't have	verb	Duolingo
wow	wow		Duolingo
wow	wow	interjection	Duolingo
write	write		Duolingo
write	write	verb	Duolingo
writer	writer	noun	Duolingo
writers	writers	noun	Duolingo
writes	writes	verb	Duolingo
writing	writing	verb	Duolingo
written	written	adjective	Duolingo
written	written	verb	Duolingo
wrong	wrong	adjective	Duolingo
wrong	wrong	adverb	Duolingo
wrong way	wrong way		Duolingo
wrote	wrote	verb	Duolingo
yard	yard	noun	Duolingo
yeah	yeah		Duolingo
yeah	yeah	interjection	Duolingo
year	year	noun	Duolingo
years	years	noun	Duolingo
years old	years old		Duolingo
yellow	yellow	adjective	Duolingo
yes	yes	adverb	Duolingo
yes	yes	interjection	Duolingo
yesterday	yesterday	adverb	Duolingo
yet	yet		Duolingo
yet	yet	adverb	Duolingo
yikes	yikes		Duolingo
yoga	yoga	noun	Duolingo
yogurt	yogurt	noun	Duolingo
you	you		Duolingo
you	you	pronoun	Duolingo
you all	you all		Duolingo
you guys	you guys		Duolingo
you have	you have		Duolingo
you know	you know		Duolingo
you'd	you'd	verb	Duolingo
you'll	you'll		Duolingo
you'll	you'll	verb	Duolingo
you're	you're		Duolingo
you're	you're	pronoun	Duolingo
you're	you're	verb	Duolingo
you're right	you're right		Duolingo
you're welcome	you're welcome		Duolingo
you've	you've		Duolingo
you've	you've	pronoun	Duolingo
you've	you've	verb	Duolingo
you've got to	you've got to	verb	Duolingo
young	young	adjective	Duolingo
younger	younger	adjective	Duolingo
youngest	youngest	adjective	Duolingo
your	your		Duolingo
your	your	determiner	Duolingo
your	your	pronoun	Duolingo
yours	yours		Duolingo
yours	yours	pronoun	Duolingo
yourself	yourself		Duolingo
yourself	yourself	pronoun	Duolingo
yourselves	yourselves	pronoun	Duolingo
youth	youth	noun	Duolingo
yuck	yuck		Duolingo
yuck	yuck	interjection	Duolingo
yummy	yummy	adjective	Duolingo
zero	zero	numeral	Duolingo
zeros	zeros	noun	Duolingo
zone	zone	noun	Duolingo
zoo	zoo	noun	Duolingo
